19.723000,1.153593,-4.1887760162
19.726000,1.138513,-5.0265391668
19.729000,1.125947,-4.1888157527
19.732000,1.113380,-4.1887760162
19.735000,1.098301,-5.0265789032
19.738000,1.083221,-5.0265391668
19.741000,1.070655,-4.1887760162
19.744000,1.055575,-5.0265391668
19.747000,1.040496,-5.0265391668
19.749000,1.025416,-7.5398087502
19.752000,1.010336,-5.0265789032
19.755000,0.995257,-5.0265391668
19.758000,0.980177,-5.0265391668
19.761000,0.965097,-5.0265391668
19.764000,0.947504,-5.8643023173
19.767000,0.932425,-5.0265789032
19.770000,0.917345,-5.0265391668
19.773000,0.899752,-5.8643221855
19.776000,0.884672,-5.0265391668
19.779000,0.867080,-5.8643023173
19.782000,0.849487,-5.8643221855
19.785000,0.831894,-5.8642625809
19.788000,0.816814,-5.0265789032
19.791000,0.799221,-5.8642824491
19.794000,0.781628,-5.8643221855
19.797000,0.764035,-5.8643023173
19.800000,0.746442,-5.8643023173
19.803000,0.728849,-5.8643221855
19.806000,0.711257,-5.8643023173
19.809000,0.691150,-6.7020654678
19.811000,0.673557,-8.7964534760
19.814000,0.655965,-5.8643023173
19.817000,0.635858,-6.7020654678
19.820000,0.618265,-5.8643221855
19.823000,0.600673,-5.8642824491
19.826000,0.580566,-6.7020654678
19.829000,0.562973,-5.8643221855
19.832000,0.542867,-6.7020455996
19.835000,0.522761,-6.7020654678
19.838000,0.505168,-5.8643221855
19.841000,0.485062,-6.7020555337
19.844000,0.464956,-6.7020654678
19.847000,0.447363,-5.8643122514
19.850000,0.427257,-6.7020555337
19.853000,0.407150,-6.7020654678
19.856000,0.387044,-6.7020654678
19.859000,0.366938,-6.7020654678
19.862000,0.346832,-6.7020654678
19.865000,0.326726,-6.7020654678
19.868000,0.306619,-6.7020654678
19.870000,0.286513,-10.0530833006
19.874000,0.266407,-5.0265565515
19.876000,0.246301,-10.0530907512
19.880000,0.226195,-5.0265491009
19.882000,0.206088,-10.0530907512
19.886000,0.183469,-5.6548677385
19.888000,0.163363,-10.0530982018
19.892000,0.143257,-6.7020605008
19.894000,0.123150,-10.0531019270
19.897000,0.103044,-6.7020629843
19.900000,0.082938,-6.7020654678
19.903000,0.060319,-7.5398211678
19.906000,0.040212,-6.7020654678
19.909000,0.020106,-6.7020642261
19.912000,0.000000,-6.7020642261
19.915000,-0.020106,-6.7020642261
19.918000,-0.040212,-6.7020642261
19.921000,-0.060319,-6.7020654678
19.924000,-0.080425,-6.7020629843
19.927000,-0.103044,-7.5398236513
19.930000,-0.123150,-6.7020629843
19.933000,-0.143257,-6.7020679514
19.936000,-0.163363,-6.7020605008
19.940000,-0.185982,-5.6548677385
19.943000,-0.206088,-6.7020654678
19.946000,-0.226195,-6.7020605008
19.949000,-0.246301,-6.7020654678
19.952000,-0.266407,-6.7020605008
19.955000,-0.286513,-6.7020754019
19.958000,-0.306619,-6.7020555337
19.961000,-0.326726,-6.7020654678
19.964000,-0.346832,-6.7020654678
19.967000,-0.366938,-6.7020654678
19.970000,-0.384531,-5.8643023173
19.973000,-0.404637,-6.7020754019
19.976000,-0.424743,-6.7020455996
19.979000,-0.444850,-6.7020754019
19.982000,-0.462442,-5.8643122514
19.985000,-0.482549,-6.7020654678
19.988000,-0.500142,-5.8643023173
19.991000,-0.520248,-6.7020654678
19.994000,-0.537841,-5.8643023173
19.997000,-0.557947,-6.7020654678
20.000000,-0.575540,-5.8643023173
20.003000,-0.593133,-5.8643221855
20.006000,-0.610726,-5.8642824491
20.009000,-0.630832,-6.7020853360
20.012000,-0.648425,-5.8643023173
20.015000,-0.666018,-5.8643023173
20.018000,-0.681097,-5.0265590350
20.022000,-0.698690,-4.3982118368
20.025000,-0.716283,-5.8643221855
20.028000,-0.733876,-5.8643023173
20.031000,-0.748956,-5.0265391668
20.034000,-0.766549,-5.8643221855
20.037000,-0.784141,-5.8642824491
20.040000,-0.799221,-5.0265789032
20.043000,-0.814301,-5.0265391668
20.046000,-0.831894,-5.8643221855
20.049000,-0.846973,-5.0265391668
20.052000,-0.862053,-5.0265391668
20.055000,-0.877133,-5.0265391668
20.058000,-0.892212,-5.0265590350
20.061000,-0.907292,-5.0265391668
20.064000,-0.922372,-5.0265391668
20.067000,-0.934938,-4.1887958845
20.070000,-0.950018,-5.0265391668
20.073000,-0.962584,-4.1888157527
20.076000,-0.977664,-5.0265391668
20.079000,-0.990230,-4.1887958845
20.082000,-1.005310,-5.0265192986
20.085000,-1.017876,-4.1888157527
20.088000,-1.030442,-4.1888157527
20.091000,-1.043009,-4.1887362798
20.094000,-1.055575,-4.1888157527
20.097000,-1.068141,-4.1887760162
20.101000,-1.080708,-3.1416118145
20.104000,-1.090761,-3.3510128657
20.107000,-1.103327,-4.1888157527
20.110000,-1.115894,-4.1887760162
20.113000,-1.125947,-3.3510128657
20.116000,-1.136000,-3.3510526021
20.119000,-1.148566,-4.1887760162
20.122000,-1.158619,-3.3510526021
20.125000,-1.168672,-3.3510128657
20.128000,-1.178726,-3.3510526021
20.131000,-1.188779,-3.3510128657
20.134000,-1.198832,-3.3510128657
20.137000,-1.206372,-2.5132894516
20.140000,-1.216425,-3.3510526021
20.143000,-1.223965,-2.5132894516
20.146000,-1.234018,-3.3510128657
20.149000,-1.241557,-2.5132894516
20.152000,-1.249097,-2.5132497152
20.155000,-1.259150,-3.3510128657
20.158000,-1.266690,-2.5132894516
20.161000,-1.274230,-2.5132894516
20.164000,-1.281770,-2.5132497152
20.167000,-1.286796,-1.6755263011
20.170000,-1.294336,-2.5132894516
20.173000,-1.301876,-2.5132894516
20.176000,-1.306903,-1.6754865646
20.180000,-1.314442,-1.8849372864
20.183000,-1.319469,-1.6755263011
20.186000,-1.324496,-1.6755660375
20.189000,-1.329522,-1.6754865646
20.192000,-1.334549,-1.6755263011
20.195000,-1.339575,-1.6755263011
20.198000,-1.344602,-1.6754865646
20.201000,-1.349628,-1.6755263011
20.204000,-1.354655,-1.6755263011
20.207000,-1.357168,-0.8377631505
20.210000,-1.362195,-1.6755263011
20.213000,-1.364708,-0.8377234141
20.216000,-1.367221,-0.8377631505
20.219000,-1.369734,-0.8377631505
20.222000,-1.374761,-1.6754865646
20.225000,-1.377274,-0.8378028870
20.228000,-1.379788,-0.8377631505
20.232000,-1.382301,-0.6282925606
20.237000,-1.384814,-0.5026578903
20.242000,-1.387327,-0.5026578903
20.256000,-1.389841,-0.1795206751
20.259000,-1.387327,0.8377631505
20.271000,-1.384814,0.2094407876
20.277000,-1.382301,0.4188815753
20.281000,-1.379788,0.6282925606
20.285000,-1.377274,0.6283223629
20.288000,-1.374761,0.8378028870
20.291000,-1.372248,0.8377234141
20.294000,-1.369734,0.8377631505
20.297000,-1.367221,0.8377631505
20.299000,-1.364708,1.2566447258
20.302000,-1.362195,0.8377234141
20.304000,-1.359681,1.2567043304
20.306000,-1.357168,1.2565851212
20.308000,-1.354655,1.2566447258
20.310000,-1.352141,1.2566447258
20.312000,-1.349628,1.2566447258
20.314000,-1.347115,1.2566447258
20.315000,-1.344602,2.5132894516
20.317000,-1.342088,1.2566447258
20.319000,-1.339575,1.2565851212
20.322000,-1.337062,0.8378028870
20.325000,-1.332035,1.6754865646
20.328000,-1.327009,1.6755263011
20.331000,-1.321982,1.6755263011
20.334000,-1.314442,2.5132894516
20.337000,-1.309416,1.6754865646
20.340000,-1.304389,1.6755263011
20.342000,-1.296849,3.7698745728
20.345000,-1.291823,1.6755263011
20.348000,-1.284283,2.5132894516
20.351000,-1.279257,1.6754865646
20.354000,-1.271717,2.5132894516
20.357000,-1.264177,2.5132894516
20.360000,-1.256637,2.5132497152
20.363000,-1.249097,2.5132894516
20.366000,-1.241557,2.5132497152
20.369000,-1.234018,2.5132894516
20.372000,-1.226478,2.5132894516
20.375000,-1.216425,3.3510128657
20.378000,-1.208885,2.5132894516
20.381000,-1.198832,3.3510526021
20.384000,-1.191292,2.5132497152
20.387000,-1.181239,3.3510526021
20.390000,-1.171186,3.3510128657
20.393000,-1.163646,2.5132497152
20.396000,-1.153593,3.3510526021
20.399000,-1.143540,3.3510526021
20.402000,-1.133487,3.3510128657
20.404000,-1.123434,5.0265192986
20.407000,-1.113380,3.3510526021
20.410000,-1.100814,4.1887760162
20.413000,-1.090761,3.3510526021
20.416000,-1.080708,3.3510128657
20.419000,-1.068141,4.1888157527
20.422000,-1.058088,3.3510128657
20.425000,-1.045522,4.1887760162
20.428000,-1.032956,4.1888157527
20.431000,-1.022903,3.3510128657
20.434000,-1.010336,4.1888157527
20.437000,-0.997770,4.1887561480
20.440000,-0.985203,4.1888157527
20.443000,-0.972637,4.1887958845
20.446000,-0.960071,4.1887958845
20.449000,-0.947504,4.1887561480
20.452000,-0.932425,5.0265789032
20.455000,-0.919858,4.1887760162
20.458000,-0.907292,4.1887958845
20.461000,-0.892212,5.0265391668
20.463000,-0.879646,6.2831938267
20.466000,-0.864566,5.0265391668
20.469000,-0.852000,4.1887958845
20.472000,-0.836920,5.0265391668
20.475000,-0.821841,5.0265789032
20.478000,-0.806761,5.0265391668
20.481000,-0.794195,4.1887958845
20.484000,-0.779115,5.0265391668
20.487000,-0.764035,5.0265391668
20.490000,-0.748956,5.0265590350
20.493000,-0.733876,5.0265391668
20.496000,-0.718796,5.0265590350
20.499000,-0.701203,5.8643023173
20.502000,-0.686124,5.0265391668
20.505000,-0.671044,5.0265590350
20.508000,-0.655965,5.0265391668
20.511000,-0.638372,5.8643023173
20.514000,-0.623292,5.0265391668
20.517000,-0.605699,5.8643221855
20.520000,-0.590619,5.0265590350
20.523000,-0.573027,5.8642824491
20.525000,-0.557947,7.5398385525
20.528000,-0.540354,5.8643023173
20.531000,-0.525274,5.0265590350
20.534000,-0.507681,5.8643023173
20.537000,-0.490088,5.8643023173
20.540000,-0.472496,5.8643122514
20.543000,-0.457416,5.0265391668
20.546000,-0.439823,5.8643122514
20.549000,-0.422230,5.8643122514
20.552000,-0.404637,5.8642923832
20.555000,-0.387044,5.8643122514
20.558000,-0.369451,5.8643023173
20.561000,-0.351858,5.8643122514
20.564000,-0.334265,5.8643122514
20.567000,-0.316673,5.8643023173
20.570000,-0.299080,5.8643023173
20.573000,-0.281487,5.8643122514
20.576000,-0.263894,5.8643023173
20.579000,-0.246301,5.8643072844
20.582000,-0.228708,5.8643023173
20.584000,-0.211115,8.7964683771
20.587000,-0.193522,5.8643023173
20.590000,-0.175929,5.8643072844
20.593000,-0.155823,6.7020605008
20.596000,-0.138230,5.8643122514
20.599000,-0.120637,5.8643023173
20.602000,-0.103044,5.8643072844
20.605000,-0.085451,5.8643072844
20.608000,-0.067858,5.8643048008
20.611000,-0.050265,5.8643072844
20.614000,-0.030159,6.7020642261
20.617000,-0.012566,5.8643066635
20.620000,0.005027,5.8643060426
20.623000,0.022619,5.8643060426
20.626000,0.037699,5.0265478591
20.629000,0.055292,5.8643060426
20.631000,0.072885,8.7964590639
20.634000,0.090478,5.8643072844
20.637000,0.108071,5.8643072844
20.640000,0.125664,5.8643023173
20.643000,0.143257,5.8643122514
20.646000,0.158336,5.0265441338
20.649000,0.175929,5.8643072844
20.651000,0.193522,8.7964609265
20.654000,0.211115,5.8643023173
20.657000,0.226195,5.0265491009
20.660000,0.243788,5.8643122514
20.663000,0.261381,5.8643072844
20.666000,0.276460,5.0265391668
20.669000,0.294053,5.8643122514
20.671000,0.309133,7.5398087502
20.674000,0.326726,5.8643122514
20.677000,0.341805,5.0265491009
20.680000,0.359398,5.8643023173
20.683000,0.374478,5.0265491009
20.686000,0.392071,5.8643023173
20.689000,0.407150,5.0265590350
20.692000,0.422230,5.0265391668
20.694000,0.439823,8.7964683771
20.697000,0.454903,5.0265590350
20.700000,0.469982,5.0265391668
20.703000,0.485062,5.0265491009
20.706000,0.500142,5.0265491009
20.709000,0.515221,5.0265590350
20.712000,0.530301,5.0265391668
20.714000,0.545380,7.5398087502
20.717000,0.560460,5.0265391668
20.720000,0.575540,5.0265590350
20.723000,0.588106,4.1887958845
20.726000,0.603186,5.0265391668
20.729000,0.618265,5.0265391668
20.732000,0.630832,4.1888157527
20.734000,0.645911,7.5398087502
20.737000,0.658478,4.1887958845
20.740000,0.673557,5.0265391668
20.743000,0.686124,4.1887958845
20.746000,0.698690,4.1887760162
20.749000,0.713770,5.0265590350
20.752000,0.726336,4.1887760162
20.755000,0.738903,4.1888157527
20.757000,0.751469,6.2831640244
20.760000,0.764035,4.1887958845
20.763000,0.776602,4.1887760162
20.766000,0.789168,4.1887958845
20.769000,0.801734,4.1887958845
20.772000,0.811788,3.3510327339
20.775000,0.824354,4.1887958845
20.777000,0.836920,6.2831938267
20.780000,0.846973,3.3510327339
20.783000,0.859540,4.1887958845
20.786000,0.869593,3.3510128657
20.789000,0.879646,3.3510327339
20.792000,0.892212,4.1887958845
20.795000,0.902265,3.3510327339
20.798000,0.912319,3.3510327339
20.800000,0.922372,5.0265192986
20.803000,0.932425,3.3510327339
20.806000,0.942478,3.3510526021
20.809000,0.952531,3.3510327339
20.812000,0.960071,2.5132497152
20.815000,0.970124,3.3510526021
20.818000,0.980177,3.3510327339
20.820000,0.987717,3.7698745728
20.823000,0.997770,3.3510724703
20.826000,1.005310,2.5132298470
20.829000,1.012849,2.5132894516
20.832000,1.020389,2.5132894516
20.835000,1.030442,3.3510526021
20.838000,1.037982,2.5132497152
20.840000,1.045522,3.7699341774
20.843000,1.053062,2.5132497152
20.846000,1.058088,1.6755263011
20.849000,1.065628,2.5132497152
20.852000,1.073168,2.5132894516
20.855000,1.080708,2.5132894516
20.858000,1.085734,1.6755263011
20.861000,1.093274,2.5132497152
20.863000,1.098301,2.5132298470
20.866000,1.103327,1.6755660375
20.869000,1.110867,2.5132497152
20.872000,1.115894,1.6755263011
20.875000,1.120920,1.6754865646
20.878000,1.125947,1.6755263011
20.881000,1.130973,1.6755660375
20.883000,1.133487,1.2565851212
20.886000,1.138513,1.6755263011
20.889000,1.143540,1.6754865646
20.892000,1.146053,0.8378028870
20.895000,1.151080,1.6754865646
20.898000,1.153593,0.8377631505
20.901000,1.158619,1.6755263011
20.904000,1.161133,1.2566447258
20.906000,1.163646,1.2566447258
20.909000,1.166159,0.8377234141
20.912000,1.168672,0.8377631505
20.915000,1.171186,0.8377631505
20.918000,1.173699,0.8377631505
20.921000,1.176212,0.8377631505
20.924000,1.178726,0.8377631505
20.927000,1.181239,0.8377234141
20.933000,1.183752,0.4188815753
20.962000,1.181239,-0.0866651535
20.968000,1.178726,-0.4188617071
20.972000,1.176212,-0.6283223629
20.976000,1.173699,-0.6283223629
20.980000,1.171186,-0.6283223629
20.983000,1.168672,-0.8377631505
20.986000,1.166159,-0.8377631505
20.989000,1.163646,-0.8377234141
20.991000,1.161133,-1.2566447258
20.993000,1.158619,-1.2566447258
20.996000,1.156106,-0.8377631505
20.998000,1.153593,-1.2566447258
21.000000,1.151080,-1.2566447258
21.002000,1.148566,-1.2566447258
21.004000,1.146053,-1.2565851212
21.006000,1.143540,-1.2567043304
21.007000,1.141026,-2.5131702423
21.009000,1.138513,-1.2566447258
21.011000,1.136000,-1.2566447258
21.013000,1.133487,-1.2566447258
21.016000,1.128460,-1.6755263011
21.019000,1.123434,-1.6754865646
21.022000,1.118407,-1.6755263011
21.025000,1.113380,-1.6755263011
21.028000,1.108354,-1.6754865646
21.031000,1.103327,-1.6755263011
21.034000,1.095788,-2.5132894516
21.037000,1.090761,-1.6755263011
21.040000,1.083221,-2.5132894516
21.043000,1.078195,-1.6754865646
21.046000,1.070655,-2.5132894516
21.049000,1.065628,-1.6755263011
21.052000,1.058088,-2.5132497152
21.055000,1.050549,-2.5132894516
21.058000,1.043009,-2.5132894516
21.061000,1.035469,-2.5132497152
21.063000,1.027929,-3.7699341774
21.066000,1.020389,-2.5132497152
21.069000,1.010336,-3.3510526021
21.072000,1.002796,-2.5132497152
21.075000,0.995257,-2.5132894516
21.078000,0.985203,-3.3510327339
21.081000,0.977664,-2.5132695834
21.084000,0.967611,-3.3510327339
21.087000,0.957557,-3.3510327339
21.090000,0.950018,-2.5132894516
21.093000,0.939965,-3.3510128657
21.096000,0.929911,-3.3510327339
21.099000,0.919858,-3.3510327339
21.102000,0.909805,-3.3510128657
21.105000,0.899752,-3.3510724703
21.108000,0.889699,-3.3510128657
21.111000,0.877133,-4.1887958845
21.114000,0.867080,-3.3510327339
21.117000,0.857026,-3.3510327339
21.120000,0.844460,-4.1887958845
21.123000,0.834407,-3.3510327339
21.125000,0.821841,-6.2831938267
21.128000,0.811788,-3.3510128657
21.131000,0.799221,-4.1887760162
21.134000,0.786655,-4.1887958845
21.137000,0.774088,-4.1887958845
21.140000,0.761522,-4.1887958845
21.143000,0.751469,-3.3510327339
21.146000,0.738903,-4.1887760162
21.149000,0.726336,-4.1888157527
21.152000,0.711257,-5.0265391668
21.155000,0.698690,-4.1887958845
21.158000,0.686124,-4.1887760162
21.161000,0.673557,-4.1887958845
21.164000,0.658478,-5.0265391668
21.167000,0.645911,-4.1887958845
21.170000,0.633345,-4.1887958845
21.173000,0.618265,-5.0265590350
21.176000,0.605699,-4.1887760162
21.179000,0.590619,-5.0265590350
21.182000,0.578053,-4.1887760162
21.184000,0.562973,-7.5398385525
21.187000,0.547894,-5.0265391668
21.190000,0.532814,-5.0265590350
21.193000,0.520248,-4.1887760162
21.196000,0.505168,-5.0265590350
21.199000,0.490088,-5.0265391668
21.202000,0.475009,-5.0265590350
21.205000,0.459929,-5.0265391668
21.208000,0.444850,-5.0265491009
21.211000,0.429770,-5.0265391668
21.214000,0.414690,-5.0265590350
21.217000,0.399611,-5.0265391668
21.220000,0.384531,-5.0265590350
21.223000,0.369451,-5.0265391668
21.226000,0.354372,-5.0265491009
21.229000,0.336779,-5.8643122514
21.232000,0.321699,-5.0265491009
21.235000,0.306619,-5.0265491009
21.238000,0.291540,-5.0265491009
21.241000,0.273947,-5.8643023173
21.244000,0.258867,-5.0265491009
21.246000,0.243788,-7.5398162007
21.249000,0.226195,-5.8643122514
21.252000,0.211115,-5.0265491009
21.255000,0.196035,-5.0265491009
21.258000,0.178442,-5.8643023173
21.261000,0.163363,-5.0265491009
21.264000,0.145770,-5.8643072844
21.267000,0.130690,-5.0265441338
21.270000,0.115611,-5.0265491009
21.273000,0.098018,-5.8643097679
21.276000,0.082938,-5.0265466173
21.279000,0.065345,-5.8643048008
21.282000,0.050265,-5.0265491009
21.285000,0.032673,-5.8643060426
21.288000,0.017593,-5.0265491009
21.291000,0.002513,-5.0265478591
21.294000,-0.015080,-5.8643066635
21.297000,-0.030159,-5.0265484800
21.300000,-0.047752,-5.8643060426
21.303000,-0.062832,-5.0265466173
21.306000,-0.080425,-5.8643072844
21.309000,-0.098018,-5.8643048008
21.312000,-0.113097,-5.0265491009
21.315000,-0.130690,-5.8643097679
21.318000,-0.145770,-5.0265441338
21.321000,-0.163363,-5.8643072844
21.324000,-0.178442,-5.0265491009
21.327000,-0.196035,-5.8643023173
21.330000,-0.211115,-5.0265491009
21.333000,-0.226195,-5.0265491009
21.336000,-0.243788,-5.8643122514
21.339000,-0.258867,-5.0265441338
21.342000,-0.273947,-5.0265491009
21.345000,-0.291540,-5.8643023173
21.348000,-0.306619,-5.0265491009
21.351000,-0.321699,-5.0265491009
21.354000,-0.336779,-5.0265491009
21.357000,-0.351858,-5.0265491009
21.361000,-0.366938,-3.7699118257
21.364000,-0.382018,-5.0265491009
21.367000,-0.397097,-5.0265391668
21.370000,-0.412177,-5.0265590350
21.373000,-0.427257,-5.0265491009
21.376000,-0.442336,-5.0265391668
21.379000,-0.457416,-5.0265590350
21.382000,-0.472496,-5.0265391668
21.385000,-0.487575,-5.0265590350
21.388000,-0.500142,-4.1887859503
21.391000,-0.515221,-5.0265590350
21.394000,-0.527788,-4.1887760162
21.397000,-0.542867,-5.0265590350
21.400000,-0.555434,-4.1887760162
21.403000,-0.570513,-5.0265590350
21.406000,-0.583080,-4.1887760162
21.409000,-0.595646,-4.1887958845
21.412000,-0.610726,-5.0265391668
21.415000,-0.623292,-4.1888157527
21.418000,-0.635858,-4.1887760162
21.421000,-0.648425,-4.1887958845
21.424000,-0.660991,-4.1887760162
21.427000,-0.673557,-4.1887958845
21.430000,-0.686124,-4.1887958845
21.433000,-0.696177,-3.3510327339
21.436000,-0.708743,-4.1887958845
21.440000,-0.721310,-3.1415820122
21.443000,-0.731363,-3.3510526021
21.446000,-0.743929,-4.1887760162
21.449000,-0.753982,-3.3510327339
21.452000,-0.766549,-4.1887958845
21.455000,-0.776602,-3.3510128657
21.458000,-0.786655,-3.3510526021
21.461000,-0.796708,-3.3510327339
21.464000,-0.806761,-3.3510128657
21.467000,-0.816814,-3.3510327339
21.470000,-0.826867,-3.3510526021
21.473000,-0.836920,-3.3510327339
21.476000,-0.846973,-3.3510327339
21.479000,-0.857026,-3.3510128657
21.482000,-0.864566,-2.5132894516
21.485000,-0.874619,-3.3510327339
21.488000,-0.882159,-2.5132894516
21.491000,-0.892212,-3.3510128657
21.494000,-0.899752,-2.5132497152
21.497000,-0.907292,-2.5132894516
21.500000,-0.914832,-2.5132894516
21.503000,-0.924885,-3.3510327339
21.506000,-0.932425,-2.5132497152
21.509000,-0.939965,-2.5132894516
21.512000,-0.944991,-1.6755064329
21.515000,-0.952531,-2.5132894516
21.519000,-0.960071,-1.8849372864
21.522000,-0.967611,-2.5132894516
21.525000,-0.972637,-1.6755064329
21.528000,-0.980177,-2.5132894516
21.531000,-0.985203,-1.6755064329
21.534000,-0.990230,-1.6755263011
21.537000,-0.995257,-1.6755064329
21.540000,-1.002796,-2.5132894516
21.543000,-1.007823,-1.6755263011
21.546000,-1.012849,-1.6754865646
21.549000,-1.015363,-0.8377631505
21.552000,-1.020389,-1.6755263011
21.555000,-1.025416,-1.6755263011
21.558000,-1.030442,-1.6755263011
21.561000,-1.032956,-0.8377234141
21.564000,-1.037982,-1.6755263011
21.567000,-1.040496,-0.8377631505
21.570000,-1.043009,-0.8377234141
21.573000,-1.045522,-0.8378028870
21.576000,-1.050549,-1.6754865646
21.579000,-1.053062,-0.8377631505
21.582000,-1.055575,-0.8377631505
21.586000,-1.058088,-0.6283223629
21.590000,-1.060602,-0.6283223629
21.594000,-1.063115,-0.6283223629
21.601000,-1.065628,-0.3590243203
21.630000,-1.063115,0.0866610428
21.636000,-1.060602,0.4188815753
21.641000,-1.058088,0.5026578903
21.645000,-1.055575,0.6283223629
21.649000,-1.053062,0.6283223629
21.652000,-1.050549,0.8377631505
21.655000,-1.048035,0.8377234141
21.658000,-1.045522,0.8377631505
21.660000,-1.043009,1.2567043304
21.663000,-1.040496,0.8377234141
21.665000,-1.037982,1.2566447258
21.667000,-1.035469,1.2566447258
21.669000,-1.032956,1.2566447258
21.672000,-1.030442,0.8377234141
21.673000,-1.027929,2.5134086609
21.675000,-1.025416,1.2565851212
21.677000,-1.022903,1.2566447258
21.679000,-1.020389,1.2566447258
21.681000,-1.017876,1.2566447258
21.683000,-1.015363,1.2566447258
21.685000,-1.012849,1.2566447258
21.688000,-1.007823,1.6754865646
21.691000,-1.002796,1.6755263011
21.694000,-0.997770,1.6755064329
21.697000,-0.992743,1.6755263011
21.700000,-0.987717,1.6755461693
21.703000,-0.982690,1.6755064329
21.706000,-0.977664,1.6755064329
21.709000,-0.970124,2.5132695834
21.712000,-0.965097,1.6755064329
21.715000,-0.957557,2.5132894516
21.718000,-0.952531,1.6755064329
21.721000,-0.944991,2.5132894516
21.724000,-0.937451,2.5132497152
21.727000,-0.932425,1.6755461693
21.730000,-0.924885,2.5132497152
21.733000,-0.917345,2.5132894516
21.735000,-0.909805,3.7698745728
21.738000,-0.902265,2.5132894516
21.741000,-0.894726,2.5132894516
21.744000,-0.887186,2.5132497152
21.747000,-0.879646,2.5132894516
21.750000,-0.869593,3.3510327339
21.753000,-0.862053,2.5132695834
21.756000,-0.852000,3.3510327339
21.759000,-0.844460,2.5132894516
21.762000,-0.834407,3.3510327339
21.765000,-0.826867,2.5132497152
21.768000,-0.816814,3.3510526021
21.771000,-0.806761,3.3510327339
21.774000,-0.799221,2.5132497152
21.777000,-0.789168,3.3510526021
21.780000,-0.779115,3.3510327339
21.783000,-0.769062,3.3510327339
21.786000,-0.759009,3.3510128657
21.789000,-0.748956,3.3510526021
21.792000,-0.738903,3.3510128657
21.794000,-0.728849,5.0265789032
21.797000,-0.716283,4.1887760162
21.800000,-0.706230,3.3510327339
21.803000,-0.696177,3.3510327339
21.806000,-0.683611,4.1887958845
21.809000,-0.673557,3.3510327339
21.812000,-0.660991,4.1887958845
21.815000,-0.650938,3.3510128657
21.818000,-0.638372,4.1887958845
21.821000,-0.625805,4.1887958845
21.824000,-0.615752,3.3510327339
21.827000,-0.603186,4.1887958845
21.830000,-0.590619,4.1887958845
21.833000,-0.578053,4.1887760162
21.836000,-0.568000,3.3510327339
21.839000,-0.555434,4.1887958845
21.842000,-0.542867,4.1887760162
21.845000,-0.530301,4.1887958845
21.848000,-0.517734,4.1887958845
21.851000,-0.505168,4.1887958845
21.854000,-0.490088,5.0265391668
21.856000,-0.477522,6.2831938267
21.859000,-0.464956,4.1887859503
21.862000,-0.452389,4.1887958845
21.865000,-0.439823,4.1887859503
21.868000,-0.424743,5.0265590350
21.871000,-0.412177,4.1887760162
21.874000,-0.399611,4.1887859503
21.877000,-0.384531,5.0265590350
21.880000,-0.371965,4.1887859503
21.883000,-0.359398,4.1887958845
21.886000,-0.344319,5.0265391668
21.889000,-0.331752,4.1887958845
21.892000,-0.316673,5.0265491009
21.895000,-0.304106,4.1887859503
21.898000,-0.289027,5.0265491009
